"TemperatureC","Dew.PointC","Humidity","Sea.Level.PressurehPa","VisibilityKm","Wind.Direction","Wind.SpeedKm.h","Gust.SpeedKm.h","Precipitationmm","Events","Conditions","WindDirDegrees","date.time","year","month","day","hour","weekday"
17.2,8.9,58,1022.3,16.1,"North","7.4",NA,NA,NA,"Clear",350,2012-09-10 23:52:00,12,9,10,23,1
16.1,8.9,62,1022.6,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-11 00:52:00,12,9,11,0,2
15,10.6,75,1022.7,16.1,"North","11.1",NA,NA,NA,"Clear",360,2012-09-11 01:52:00,12,9,11,1,2
15,9.4,69,1023.1,16.1,"NNW","9.3",NA,NA,NA,"Clear",340,2012-09-11 02:52:00,12,9,11,2,2
15,10,72,1023.7,16.1,"North","7.4",NA,NA,NA,"Clear",350,2012-09-11 03:52:00,12,9,11,3,2
13.9,9.4,74,1024.3,16.1,"NNW","5.6",NA,NA,NA,"Clear",340,2012-09-11 04:52:00,12,9,11,4,2
13.9,10,77,1025.2,16.1,"North","7.4",NA,NA,NA,"Clear",360,2012-09-11 05:52:00,12,9,11,5,2
16.1,10.6,70,1026,16.1,"North","7.4",NA,NA,NA,"Partly Cloudy",350,2012-09-11 06:52:00,12,9,11,6,2
18.3,11.7,65,1026.5,16.1,"North","5.6",NA,NA,NA,"Partly Cloudy",360,2012-09-11 07:52:00,12,9,11,7,2
20.6,10,51,1026.8,16.1,"Calm","Calm",NA,NA,NA,"Partly Cloudy",0,2012-09-11 08:52:00,12,9,11,8,2
22.2,6.7,37,1027,16.1,"Variable","5.6",NA,NA,NA,"Partly Cloudy",0,2012-09-11 09:52:00,12,9,11,9,2
22.8,6.1,34,1026.8,16.1,"ESE","5.6",NA,NA,NA,"Scattered Clouds",110,2012-09-11 10:52:00,12,9,11,10,2
23.3,5.6,32,1026.3,16.1,"Variable","7.4",NA,NA,NA,"Scattered Clouds",0,2012-09-11 11:52:00,12,9,11,11,2
24.4,5,29,1025.8,16.1,"NE","5.6",NA,NA,NA,"Partly Cloudy",50,2012-09-11 12:52:00,12,9,11,12,2
25,5.6,29,1025,16.1,"ESE","5.6",NA,NA,NA,"Partly Cloudy",120,2012-09-11 13:52:00,12,9,11,13,2
25.6,5.6,28,1024.6,16.1,"NE","7.4",NA,NA,NA,"Scattered Clouds",50,2012-09-11 14:52:00,12,9,11,14,2
25.6,6.1,29,1024.5,16.1,"East","9.3",NA,NA,NA,"Scattered Clouds",80,2012-09-11 15:52:00,12,9,11,15,2
25.6,5.6,28,1024.6,16.1,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-09-11 16:52:00,12,9,11,16,2
23,7,36,1024.6,16.1,"South","11.1",NA,NA,NA,"Partly Cloudy",190,2012-09-11 17:52:00,12,9,11,17,2
22.2,8.3,41,1024.8,16.1,"SSW","13.0",NA,NA,NA,"Partly Cloudy",210,2012-09-11 18:52:00,12,9,11,18,2
20,11.1,56,1025.7,16.1,"SSE","9.3",NA,NA,NA,"Partly Cloudy",150,2012-09-11 19:52:00,12,9,11,19,2
19.4,11.1,59,1025.8,16.1,"SSE","7.4",NA,NA,NA,"Partly Cloudy",160,2012-09-11 20:52:00,12,9,11,20,2
18.9,11.7,63,1026.2,16.1,"SSE","7.4",NA,NA,NA,"Partly Cloudy",150,2012-09-11 21:52:00,12,9,11,21,2
18.3,12.2,68,1026.4,16.1,"SSW","7.4",NA,NA,NA,"Partly Cloudy",200,2012-09-11 22:52:00,12,9,11,22,2
17.2,12.2,72,1026.5,16.1,"SW","7.4",NA,NA,NA,"Partly Cloudy",230,2012-09-11 23:52:00,12,9,11,23,2
16.7,12.2,75,1026.5,16.1,"SW","7.4",NA,NA,NA,"Scattered Clouds",230,2012-09-12 00:52:00,12,9,12,0,3
16.7,12.2,75,1026.8,16.1,"SW","5.6",NA,NA,NA,"Scattered Clouds",230,2012-09-12 01:52:00,12,9,12,1,3
16.1,11.7,75,1026.7,16.1,"SSW","5.6",NA,NA,NA,"Partly Cloudy",200,2012-09-12 02:52:00,12,9,12,2,3
15.6,11.1,75,1026.8,16.1,"SSW","5.6",NA,NA,NA,"Partly Cloudy",210,2012-09-12 03:52:00,12,9,12,3,3
16.1,10.6,70,1027.2,16.1,"SW","5.6",NA,NA,NA,"Clear",230,2012-09-12 04:52:00,12,9,12,4,3
15.6,10.6,72,1027.6,16.1,"WSW","5.6",NA,NA,NA,"Partly Cloudy",240,2012-09-12 05:52:00,12,9,12,5,3
16.7,11.7,72,1028.1,16.1,"Calm","Calm",NA,NA,NA,"Partly Cloudy",0,2012-09-12 06:52:00,12,9,12,6,3
18.9,12.2,65,1028.3,16.1,"SW","7.4",NA,NA,NA,"Partly Cloudy",230,2012-09-12 07:52:00,12,9,12,7,3
20.6,14.4,68,1028.8,16.1,"South","9.3",NA,NA,NA,"Partly Cloudy",170,2012-09-12 08:52:00,12,9,12,8,3
21.7,14.4,63,1028.8,16.1,"South","9.3",NA,NA,NA,"Clear",170,2012-09-12 09:52:00,12,9,12,9,3
23.9,12.8,50,1028.5,16.1,"South","13.0",NA,NA,NA,"Clear",180,2012-09-12 10:52:00,12,9,12,10,3
25,9.4,37,1028.2,16.1,"South","9.3",NA,NA,NA,"Clear",170,2012-09-12 11:52:00,12,9,12,11,3
26.1,9.4,35,1027.8,16.1,"SSW","9.3",NA,NA,NA,"Clear",200,2012-09-12 12:52:00,12,9,12,12,3
26.1,10,36,1027.1,16.1,"SSW","11.1",NA,NA,NA,"Clear",200,2012-09-12 13:52:00,12,9,12,13,3
26.7,10.6,36,1026.6,16.1,"SSW","9.3",NA,NA,NA,"Clear",200,2012-09-12 14:52:00,12,9,12,14,3
26.7,11.1,38,1026.4,16.1,"South","11.1",NA,NA,NA,"Clear",180,2012-09-12 15:52:00,12,9,12,15,3
26.1,11.7,40,1026.5,16.1,"South","20.4",NA,NA,NA,"Clear",180,2012-09-12 16:52:00,12,9,12,16,3
24.4,11.1,43,1026.6,16.1,"South","16.7",NA,NA,NA,"Clear",180,2012-09-12 17:52:00,12,9,12,17,3
23,12,50,1027,16.1,"SE","13.0",NA,NA,NA,"Clear",140,2012-09-12 18:52:00,12,9,12,18,3
21.7,12.8,57,1027.5,16.1,"South","9.3",NA,NA,NA,"Clear",170,2012-09-12 19:52:00,12,9,12,19,3
21.1,12.8,59,1027.8,16.1,"South","9.3",NA,NA,NA,"Clear",180,2012-09-12 20:52:00,12,9,12,20,3
19.4,12.2,63,1027.8,16.1,"SSW","5.6",NA,NA,NA,"Clear",210,2012-09-12 21:52:00,12,9,12,21,3
18.9,12.8,68,1027.9,16.1,"SSE","7.4",NA,NA,NA,"Clear",160,2012-09-12 22:52:00,12,9,12,22,3
18.9,13.9,73,1027.9,16.1,"South","5.6",NA,NA,NA,"Clear",190,2012-09-12 23:52:00,12,9,12,23,3
18.3,13.9,75,1028.1,16.1,"South","5.6",NA,NA,NA,"Clear",190,2012-09-13 00:52:00,12,9,13,0,4
18.3,13.9,75,1027.9,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-13 01:52:00,12,9,13,1,4
17.2,13.9,81,1027.7,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-13 02:52:00,12,9,13,2,4
17.2,13.9,81,1027.9,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-13 03:52:00,12,9,13,3,4
17.2,13.9,81,1028.1,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-13 04:52:00,12,9,13,4,4
16.1,13.3,83,1028.5,16.1,"Calm","Calm",NA,NA,NA,"Partly Cloudy",0,2012-09-13 05:52:00,12,9,13,5,4
17.8,14.4,80,1028.7,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-13 06:52:00,12,9,13,6,4
19.4,14.4,73,1029,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-13 07:52:00,12,9,13,7,4
21.1,14.4,65,1029.2,16.1,"SSW","5.6",NA,NA,NA,"Clear",210,2012-09-13 08:52:00,12,9,13,8,4
22.8,15,61,1029.2,16.1,"SSE","5.6",NA,NA,NA,"Partly Cloudy",160,2012-09-13 09:52:00,12,9,13,9,4
23.9,13.3,51,1029,16.1,"South","11.1",NA,0.01,NA,"Partly Cloudy",180,2012-09-13 10:52:00,12,9,13,10,4
25,11.7,43,1028.4,16.1,"SSE","7.4",NA,NA,NA,"Partly Cloudy",160,2012-09-13 11:52:00,12,9,13,11,4
26.1,11.7,40,1027.6,16.1,"Variable","7.4",NA,NA,NA,"Partly Cloudy",0,2012-09-13 12:52:00,12,9,13,12,4
26.7,12.2,40,1026.7,16.1,"South","9.3",NA,NA,NA,"Partly Cloudy",170,2012-09-13 13:52:00,12,9,13,13,4
27.2,12.8,41,1026.1,16.1,"South","7.4",NA,NA,NA,"Partly Cloudy",170,2012-09-13 14:52:00,12,9,13,14,4
26.7,11.7,39,1025.6,16.1,"SSW","5.6",NA,NA,NA,"Partly Cloudy",200,2012-09-13 15:52:00,12,9,13,15,4
26.7,13.3,43,1025.3,16.1,"South","13.0",NA,NA,NA,"Partly Cloudy",180,2012-09-13 16:52:00,12,9,13,16,4
25,15.6,56,1025.3,16.1,"SE","16.7",NA,NA,NA,"Clear",140,2012-09-13 17:52:00,12,9,13,17,4
23.3,15.6,62,1025.6,16.1,"SE","9.3",NA,NA,NA,"Partly Cloudy",130,2012-09-13 18:52:00,12,9,13,18,4
22.2,15.6,66,1025.7,16.1,"SSE","7.4",NA,NA,NA,"Clear",150,2012-09-13 19:52:00,12,9,13,19,4
21.7,15,66,1025.4,16.1,"SSE","7.4",NA,NA,NA,"Clear",160,2012-09-13 20:52:00,12,9,13,20,4
21.1,15,68,1025.6,16.1,"South","9.3",NA,NA,NA,"Clear",170,2012-09-13 21:52:00,12,9,13,21,4
20,15,73,1025.7,16.1,"SW","7.4",NA,NA,NA,"Clear",230,2012-09-13 22:52:00,12,9,13,22,4
19.4,13.9,70,1025.5,16.1,"SW","5.6",NA,NA,NA,"Clear",220,2012-09-13 23:52:00,12,9,13,23,4
19.4,13.9,70,1025.7,16.1,"SSW","5.6",NA,NA,NA,"Clear",210,2012-09-14 00:52:00,12,9,14,0,5
18.9,13.9,73,1025.4,16.1,"Calm","Calm",NA,NA,NA,"Clear",0,2012-09-14 01:52:00,12,9,14,1,5
18.3,14.4,78,1025,16.1,"Calm","Calm",NA,NA,NA,"Partly Cloudy",0,2012-09-14 02:52:00,12,9,14,2,5
17.8,14.4,80,1024.9,16.1,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-09-14 03:52:00,12,9,14,3,5
18.3,15,81,1024.8,16.1,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-09-14 04:52:00,12,9,14,4,5
17.8,15.6,87,1024.7,16.1,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-09-14 05:52:00,12,9,14,5,5
18.9,16.7,87,1024.6,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-09-14 06:52:00,12,9,14,6,5
21.1,16.7,76,1024.5,16.1,"SW","11.1",NA,NA,NA,"Overcast",220,2012-09-14 07:52:00,12,9,14,7,5
22.2,17.8,76,1024.5,16.1,"SSW","11.1",NA,NA,NA,"Overcast",200,2012-09-14 08:52:00,12,9,14,8,5
25,18.3,66,1024,16.1,"Variable","11.1",NA,NA,NA,"Overcast",0,2012-09-14 09:52:00,12,9,14,9,5
25,16.7,60,1023.5,16.1,"SW","7.4",NA,NA,NA,"Overcast",230,2012-09-14 10:52:00,12,9,14,10,5
26.1,17.2,58,1022.6,16.1,"South","13.0",NA,NA,NA,"Overcast",180,2012-09-14 11:52:00,12,9,14,11,5
26.1,15.6,52,1021.9,16.1,"South","13.0",NA,NA,NA,"Overcast",180,2012-09-14 12:52:00,12,9,14,12,5
27,14,45,1021.2,16.1,"South","11.1",NA,NA,NA,"Overcast",170,2012-09-14 13:52:00,12,9,14,13,5
27.2,15,47,1020.8,16.1,"WSW","9.3",NA,NA,NA,"Overcast",240,2012-09-14 14:52:00,12,9,14,14,5
27.2,15.6,49,1020.5,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-09-14 15:52:00,12,9,14,15,5
27.2,16.1,50,1020.3,16.1,"South","13.0",NA,NA,NA,"Mostly Cloudy",170,2012-09-14 16:52:00,12,9,14,16,5
26.7,14.4,47,1020.3,16.1,"SW","14.8",NA,NA,NA,"Mostly Cloudy",220,2012-09-14 17:52:00,12,9,14,17,5
25,15.6,56,1020.2,16.1,"SW","11.1",NA,NA,NA,"Mostly Cloudy",220,2012-09-14 18:52:00,12,9,14,18,5
23.9,16.1,62,1020.3,16.1,"SSW","7.4",NA,NA,NA,"Mostly Cloudy",210,2012-09-14 19:52:00,12,9,14,19,5
22.8,18.3,76,1020.2,16.1,"SSW","14.8",NA,NA,NA,"Scattered Clouds",200,2012-09-14 20:52:00,12,9,14,20,5
22.2,18.9,81,1020.1,16.1,"SSW","13.0",NA,NA,NA,"Partly Cloudy",210,2012-09-14 21:52:00,12,9,14,21,5
21.7,17.8,78,1020,16.1,"SW","5.6",NA,NA,NA,"Partly Cloudy",230,2012-09-14 22:52:00,12,9,14,22,5
20.6,17.8,84,1019.6,16.1,"SW","7.4",NA,NA,NA,"Scattered Clouds",220,2012-09-14 23:52:00,12,9,14,23,5
20.6,16.1,75,1019.9,16.1,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-09-15 00:52:00,12,9,15,0,6
20,16,78,1019.9,16.1,"North","7.4",NA,NA,NA,"Scattered Clouds",360,2012-09-15 01:52:00,12,9,15,1,6
21,16,73,1020.2,16.1,"North","16.7",NA,NA,NA,"Mostly Cloudy",350,2012-09-15 02:52:00,12,9,15,2,6
21.1,15,68,1020.9,16.1,"North","24.1",NA,NA,NA,"Overcast",360,2012-09-15 03:52:00,12,9,15,3,6
20,11.7,59,1021.9,16.1,"North","35.2",44.4,NA,NA,"Mostly Cloudy",360,2012-09-15 04:52:00,12,9,15,4,6
18.3,7.2,48,1023,16.1,"North","27.8",37,NA,NA,"Scattered Clouds",360,2012-09-15 05:52:00,12,9,15,5,6
18.3,7.8,50,1023.7,16.1,"North","18.5",NA,NA,NA,"Scattered Clouds",350,2012-09-15 06:52:00,12,9,15,6,6
19.4,8.3,49,1024,16.1,"North","27.8",NA,NA,NA,"Scattered Clouds",360,2012-09-15 07:52:00,12,9,15,7,6
21,8,43,1023.9,16.1,"North","27.8",38.9,NA,NA,"Partly Cloudy",350,2012-09-15 08:52:00,12,9,15,8,6
21.7,7.8,41,1023.9,16.1,"North","25.9",40.7,NA,NA,"Partly Cloudy",10,2012-09-15 09:52:00,12,9,15,9,6
